simple%5:00:02:plain:01,"[-0.87264421  1.32280271  2.2676614  -1.37135495 -1.09901368  0.07270047
  0.31173742  0.46796201  1.55440686  1.69391801  2.99845848  0.14021361
  0.83316273  1.41450421  1.33577738 -1.60576756 -2.85857479  2.99951989
 -1.63718859  2.67666363 -1.33687454  0.41508236 -1.17495594 -1.21418672
  0.92115653 -2.47546214 -2.66565501 -4.24147397 -0.34928989 -1.12437069
 -0.10531538  1.74768847 -1.42088703 -2.15868418  0.64152752  2.00962529
  1.18579966 -1.6446342  -3.06465999 -1.27250573 -1.05788185 -1.1830862
  1.0870913  -0.05623071 -1.9460962   0.44693982  1.68221897 -1.18817993
 -0.82794685 -4.42935543  3.25568913  1.21837652 -0.15686803  3.73461315
  0.27830523 -9.96236452 -0.74379523 -2.3981418   8.3428911   3.02515471
 -3.03258967  6.6578937  -1.48914378  3.28611955  5.99904712 -1.57365654
  1.83638357 -0.37731582 -0.15046752 -2.88990711 -1.23075079 -0.9161398
  0.93434787 -2.62879157  2.3050593   0.23983385 -0.31157855  1.19002733
 -2.44377533  0.98786599  0.04120903 -2.99644306 -1.00198533  0.87044751
 -7.54185751  1.55544114  1.63260233 -1.60690168 -3.19204437 -1.15693342
 -1.45545289 -2.15678375 -1.57645025 -1.60496558 -2.95210483 -1.70253155
 -0.26708481 -1.49072232  3.68064359  0.05553441]"
simple%3:00:02::,"[ -1.04582896   1.54287977   0.59357174   0.80534525  -1.08356696
   0.47108616  -0.90563882   1.24270485   1.49909705   1.15437843
   1.29754952  -0.13677943   2.08071575   0.82679434  -0.10856649
  -0.97160379  -0.16319677   0.84785288   0.11068986   1.36711642
   1.11321897  -0.18988787   1.7318574   -1.6472301   -0.34052463
  -1.53819169  -0.76749963  -1.27258742  -0.6925938    0.91144356
  -0.28947118   0.85586708  -0.59044567  -2.45487776   1.20158216
   0.33713501   0.77128228   0.01879505  -0.16872377  -0.06702478
  -1.10959175  -1.51893318   1.11752134  -2.3430098   -1.12550767
   0.42605328   1.96541623   0.81463741   0.43480546  -2.84760274
   1.25131424  -0.72918753   1.17631603   4.93228846  -0.11281765
 -10.63012738   0.16780802  -1.43902252   8.52375854   3.21263557
  -1.63180827   5.5904163    0.41389149  -0.13832701   4.93098879
  -1.41416882   2.52520473   1.07808942   0.85358879  -1.06127006
  -1.63066955  -1.75379675  -0.55995403   0.15712908   1.25400144
  -0.8904543   -0.86237839  -0.24086304  -4.33740057   1.5221096
   3.02314715   0.37492216  -1.93742516   0.91307907  -9.04362371
   1.69729294   0.29330751  -1.41410808  -2.3408704   -2.11027463
  -0.69742588  -0.48118439  -1.91623847  -0.42920748  -1.96043208
   1.36014316  -2.46455868  -2.39642847   3.30464067   0.56262912]"
simple%5:00:00:easy:01,"[ -1.41279891   0.86194671   0.87323234   0.26987523  -0.63660223
   0.66677176  -0.59928466   0.23213791   1.54082776   0.89460646
   1.26869666   0.37113926   1.18362013  -0.14399361   0.15446772
  -0.80618768  -0.33845194   0.62675738  -0.55624289   2.22248383
   0.35895132   0.23917123   2.3099222   -2.1221999   -0.42915999
   0.25056567  -1.5090055   -2.21226106  -0.06235073  -0.83786368
  -2.0150212    2.14536033  -0.65989069  -2.61998839   2.39816903
   0.34378316  -0.27646522   0.15565782   0.6678797   -0.33616785
  -0.85802081  -0.79803998   0.65271089  -3.02440956  -2.57136272
  -0.35954239   1.87444017  -0.45214308   0.28171572  -3.76182942
   1.57887207  -0.43043143   0.81850296   5.57789516   0.59981098
 -10.49432381   1.48633115  -0.08968298   7.4467243    2.25788563
  -2.63238419   3.40325638   0.06799564  -0.52399498   5.33659756
  -1.41674898   2.66495338   1.86878306   0.49503909  -1.84191323
  -1.92647617  -2.25056563  -0.36169546  -0.09884041   1.19018558
  -0.31416976  -2.15544116  -0.16050624  -3.99696251  -0.03321532
   3.73585085   0.83208322  -1.63866737   0.59489344  -9.72942861
   0.74383737   0.32624515  -0.15034137  -3.56910676  -2.57872962
  -0.76472036   0.30223759  -1.49257231  -1.18431684  -0.77806534
   0.65953176  -2.03221562  -2.59672743   1.76102298   0.89484224]"
simple%5:00:00:plain:01,"[  0.09727113  -2.16888094  -2.68272424   4.95206451  -0.05370644
   7.24599981  -2.78641677  -0.88302541   3.57265472   7.60695982
   0.74821365  -0.25352687   1.62951863  -2.4309988    1.29453886
   1.21567249  -6.62303686   2.73133731   7.28768444  -4.17159986
  -1.11079085   4.03084135  -2.98294711  -3.91560197  -0.66687632
   5.37064457  -0.26432332   5.39778042  -4.4913373    2.02200246
   0.84811866  -2.57914734  -2.17996597  -5.23566008   0.54916579
  -1.77570403   3.22531986  -5.20471382   4.00232029   1.03758252
   6.65363598  -0.47265509  -2.4901197    7.08145428  -1.23795843
  -3.45106435   4.53001976  -0.65174967   0.24446242   2.90431213
   1.16451919  -1.7887522    3.12682366  -4.68486595   5.52271938
   5.55493546   4.32136488  -0.21895501  -0.78951746  -2.63584328
  -1.99348128  -6.51599598   2.06380272  -1.52397859  -1.14764893
  -4.91765451   0.11601313  -6.57003546  -1.31139755  -2.12592578
  -0.9986344    2.43688774   3.12289739   2.24740076   3.11666226
  -0.94294298  -1.12799585  -0.84150219  11.33041954  -3.28467155
  -2.85073376   1.76415706   3.54367185   2.45109057   4.72020006
  -0.38773811   2.68353248   3.55868268  -6.55259991   3.31688786
   1.05707395  -3.02786517  -0.35820079   2.3547883    0.74081206
   0.95485955  -4.6550746    1.70134115  -0.65120697   1.43368065]"
simple%5:00:00:naive:00,"[ 2.02290635  2.02275449  5.22921509  3.099036   -0.41012169  5.15473462
 -3.34813859 -1.27608092 -0.60922721  2.97458388 -5.45787567  1.61328876
  1.98138065 -5.96295097  2.33019506  1.05386409 -1.16058881  5.23394783
  0.38403518  2.77088554  0.85350292  0.09866064  1.01695213 -2.96378319
  4.36547925  3.52085276  0.14877773 -0.7549925  -1.80757608 -2.00944398
 -0.83980292  0.55986264 -2.42492111 -2.05375807 -2.41725682  3.10095271
  0.72406052 -2.32243019 -1.184868   -1.58868102  3.63076429 -0.95872589
 -1.91720125  0.96524781 -1.67101619 -2.38769248  5.65742702 -1.09363637
  1.5347526  -0.18496431  2.38257146 -0.46511931  0.60366323  4.05846891
 -0.25436832 -2.04120588  2.86653462 -3.66331238 -2.49372611 -0.21195868
  1.65131758  2.13124273  0.83505607  1.76975459 -0.7335686   0.94987882
  4.5189106  -3.28280131  1.01652845 -3.33453421  0.47048205  2.59626509
  0.62053332 -0.8562243   3.09103557  2.13490292 -0.30805768 -0.91693953
  0.31257908 -1.63613066 -0.74905664  0.94991236 -0.05079817  2.93872018
 -4.33096371  0.36799718  0.83007399 -0.01929763 -4.62230091 -0.79211636
 -0.79720135 -0.75778117  0.16324605 -1.25501524 -0.15502238 -1.81187525
 -3.98599303 -9.02330039 -1.87572341  4.83005214]"
fee_simple%1:21:00::,"[  2.70814272e-01   7.14176100e-01   1.54943296e+00  -7.85053216e-01
  -1.11639466e+00   9.95585903e-01  -1.08082560e+00   5.85587822e-01
   7.68439084e-01  -6.84258147e-02   1.37460412e+00   1.49969139e+00
   3.67614578e-01  -7.36777307e-01   6.21390444e-01  -2.82420524e+00
   1.14611281e+00   2.17430637e+00  -1.21679106e+00   1.56255167e+00
   6.22836049e-01  -1.41493654e-01   2.55840298e-01   2.23577132e-01
   1.29429888e+00  -5.01916615e-01  -1.54822187e+00  -3.07241986e+00
   2.97175260e-02  -2.42168584e+00   8.44193154e-01   3.02712818e+00
  -8.40568688e-01  -9.58377195e-01   4.05996175e-01   1.80988476e+00
   7.59612686e-01   5.40619337e-01  -1.21675435e+00  -1.20660397e+00
  -8.25606750e-01  -9.11097486e-01   6.85505721e-01  -2.68623273e+00
  -4.37925229e-01  -9.32785518e-01   8.74134754e-01  -8.59318241e-01
  -8.51984083e-01  -2.76947987e+00   1.02923648e+00  -4.67472699e-03
   3.37213658e-01   4.82823819e+00  -1.97126397e-01  -9.77348675e+00
  -4.88964347e-01  -2.60582403e+00   9.07090326e+00   1.51924974e+00
   3.58084140e-01   2.88658331e+00  -1.05789019e+00   1.03527976e+00
   4.46575340e+00  -9.25121157e-01   2.11316726e+00   1.80237486e+00
  -1.41071902e-01  -2.40951709e+00  -9.61338408e-01  -2.12708554e+00
   9.30698829e-01  -1.86085033e+00   3.96422489e-01  -2.07380746e-01
  -1.53664386e+00  -1.51641224e+00  -5.12314141e+00  -3.21564512e-02
   3.28130722e+00  -9.33667420e-01  -1.50929458e+00   1.97651303e-02
  -6.94903843e+00  -5.58298017e-01   4.33564600e-01  -7.35452269e-01
   2.09995193e-01  -1.13556133e+00  -2.75116940e+00  -1.52035274e+00
   6.59230744e-01  -1.41007363e+00  -2.18819807e+00  -8.84173481e-01
   3.19194728e-01  -1.07441526e+00   3.48690381e+00  -2.49887561e-01]"
bar%1:06:00::,"[ -1.24507285e+00   1.64006049e+00   2.86022902e-01  -1.39784242e+00
   4.45615815e-01   6.17442833e-01  -1.13974199e+00  -1.60321807e-02
   5.32615536e-01   1.72503711e+00   6.83485707e-02  -9.16049437e-01
   7.42962536e-01   2.16777038e+00   1.19580035e+00  -2.90314600e-01
   1.22486256e+00   1.66370389e-02   4.00260522e-01  -1.46801896e+00
   1.16921167e+00  -1.39305639e+00   2.95312524e-01  -9.86350833e-01
   2.12643396e+00   2.58284038e-01  -6.57579336e-01  -9.76164313e-01
  -8.60871542e-01   3.72266784e-01   4.43694424e-01   8.90285466e-01
  -1.17888694e+00  -1.42091244e+00   1.01801796e+00   5.10370359e-02
   6.08937070e-01  -7.60066952e-01   1.36372097e+00  -1.84121923e-01
  -9.52585751e-01  -9.75683008e-01   1.10686186e+00  -8.75927009e-01
  -1.06886289e+00  -7.59150714e-01   6.50033634e-03  -3.79900035e-01
  -6.69005292e-01  -2.36594753e+00   9.54442979e-01   3.37889226e-01
  -5.57632255e-02   4.03749858e+00  -2.51317233e-01  -5.93370198e+00
   5.05388295e-03  -3.48335455e-01   5.75274369e+00   1.45269410e+00
   6.85290694e-02   2.26131790e+00  -4.61144932e-01   2.84899917e+00
   2.09111053e+00  -1.86171748e+00   2.57857607e+00   7.66421761e-02
  -1.47137386e-01  -2.18860253e+00  -2.02255498e+00  -6.21341704e-01
   1.51236040e+00   1.09879189e+00   4.18777157e-01  -7.22875956e-01
  -1.68253219e-01   7.02494713e-02  -1.10737558e+00   5.90329914e-01
   1.94618752e+00   5.74052067e-01  -2.00896636e+00   8.89290311e-01
  -3.98278799e+00   2.45123387e-01   1.75257635e+00   7.05418382e-02
  -1.50856236e-03   4.58150795e-02  -9.50474726e-01  -8.29334561e-01
   8.36585891e-02   1.19517801e+00   1.25509272e+00  -1.37228057e+00
  -1.46591448e+00  -2.29309404e+00   3.37535194e+00  -3.28586334e-01]"
bar%1:06:04::,"[-0.57662842  1.11033875  0.27368516 -0.12803544  0.48212964  2.95266284
  0.96240589  0.77657571 -0.64672125 -0.27491112 -0.49098972 -2.53782631
  0.73398882  2.2198313   1.19585154 -1.11598021  1.56916466 -0.75684657
 -2.8338367  -1.11093831  1.46391214  0.17356154  0.98156395 -1.35565757
 -1.00429113 -0.14605355 -1.12504896 -2.50839286 -1.53436596  0.13415161
  0.14967364  2.84486543  0.90710231 -1.58429384  0.30864482  3.09379409
  0.5801649   0.12418141  0.3840141  -1.90492424 -1.01462472 -2.08463323
  0.8439882  -2.8669423   2.83941049  0.54602525 -0.91548405 -0.25794736
  0.34040345 -3.66550585  0.41005256 -0.25357341 -0.26898895  4.79259936
 -0.89081389 -9.98452518 -0.0341826  -0.7529191   7.42392602  1.93953834
 -0.06373934  1.9138085   0.34885097  0.54464373  1.87070973 -0.45433449
  3.19188517 -0.79088034  1.70474511 -0.42194362  0.03998206 -1.50317588
  0.83826582 -0.20962467 -1.01454689  0.59209872 -1.21492172 -0.82111612
 -3.83027014  0.02403742  2.72259851 -0.65509572 -1.49091251  2.50481987
 -5.73364607 -2.02372077  0.5448144   0.40067977 -0.44070525 -2.85815981
  0.15813354 -0.61592996 -0.89740836  0.06472251 -2.54323336 -0.53536717
 -0.70883426 -1.16336431  3.81076185  1.60899402]"
bar%1:06:05::,"[-0.86292987  2.22900215  0.49342394 -0.79726551 -0.83903561  1.63842255
 -0.40581593  0.64368319  1.12917043 -0.3487636  -0.11958366 -1.02585224
  0.42300523  1.57753115  0.71444193 -0.41614867  1.44525588  0.5128995
 -3.31031646  0.24045902  0.85546796 -0.4272934   0.49386127 -1.7019448
 -1.41984802  1.48603208 -1.17091661 -3.48844189  0.10032676 -1.56534457
 -0.2855649   3.25674012 -0.07640055 -0.32818331  1.86408945  2.68466468
  0.62905073  0.24567369  0.94854776 -2.21010742 -0.84843489 -1.24898703
 -0.92030687 -4.6152059   0.73874427  0.59852283 -1.45840424 -1.22115851
 -0.87846817 -4.65419703  0.86246323  1.31521404  0.17523452  5.27626938
  0.15969202 -9.82512501 -0.2963849  -0.47482196  9.51554325 -0.16471421
 -0.33590897  2.69149039 -1.1453069  -0.60172581  3.84791005  0.03597799
  3.57226581 -0.51530635  1.30869265 -2.46040728 -1.25164635 -1.90315973
  0.72763598 -0.46785745  0.17286818  1.25357459 -1.69014657 -1.67575332
 -4.08750413  0.61019069  3.37942959 -0.90666793 -4.21636595  0.45491238
 -6.97780036 -1.60274813  1.85716556  0.4335564  -1.18677572 -1.28502068
 -0.01991362 -0.06590834  0.40982805 -1.98033866 -2.1824366  -0.62349576
 -0.04858195 -1.17907232  3.7336569   1.95425384]"
bar%1:10:00::,"[ -8.13086179e-01   3.19943766e+00   2.14744165e+00   1.16238772e+00
   1.68040914e+00   2.46511996e+00   3.96122038e-01   9.19225855e-01
  -3.26485094e+00   1.63929658e+00  -1.57598658e+00  -2.31973393e+00
  -1.56594135e+00   2.05903239e+00   6.85070260e-01   3.65473052e+00
  -6.35991646e-01  -9.26685830e-04   2.55401845e+00   1.90970800e-01
   7.77683341e-02  -1.22387343e+00   9.95669014e-01  -5.98836276e-04
   1.00109564e+00  -8.67790553e-01  -1.80652645e-01  -1.06403991e+00
   2.30695307e+00  -1.46932598e+00  -1.45434699e+00   2.28253057e+00
  -1.61008765e+00  -4.19093329e-01  -6.48228631e-01  -2.00163822e+00
  -1.99440650e-01  -1.48967734e+00  -8.28544396e-01  -3.46718207e+00
   2.12812965e-01   2.69935942e-01  -1.62788110e+00   1.01246705e+00
  -2.15883486e-01  -8.94327680e-01  -6.76884236e-01  -1.85508496e+00
  -2.00838839e-01  -3.61090513e+00   1.07251883e+00   1.40952714e+00
   1.42832326e+00   3.00480549e+00  -1.31437692e-01  -9.84705881e+00
   1.71796449e-01   7.73464001e-01   3.56923027e+00   3.39796979e+00
   9.03225448e-01   2.01802499e+00  -1.50752532e+00   9.37379681e-01
   2.36131025e+00  -6.80780110e-01   1.68481416e+00   2.35316820e-01
   2.30573328e-01  -3.06897397e-01  -2.73282256e+00   4.60436939e-01
  -2.78827745e-01  -1.18977824e+00   2.47135123e+00  -1.35852486e+00
   3.36325870e-01  -9.49529868e-01  -1.42485121e+00  -7.65441694e-01
  -8.05377119e-01  -1.90948282e+00  -1.67686348e+00  -8.51700693e-01
  -6.70591819e+00   1.21974740e+00  -2.11476476e+00  -3.03842202e+00
  -1.35166215e+00   7.20684846e-01  -2.00990857e+00   1.90421565e+00
  -8.91163091e-01   6.44993055e-01  -6.39117259e-01  -2.68721335e+00
  -4.25627941e+00  -3.20971520e+00   1.53741794e+00   3.68750162e+00]"
chocolate_bar%1:13:00::,"[-0.20946088  1.03752079 -2.31757497  1.04046276 -0.00927086  2.12143085
  1.94013888  0.2275261   0.80080032 -1.64637091 -0.29519172 -3.83550015
 -0.99042966  4.02112501  0.46215453  3.18013701  3.81751868 -0.91841168
 -1.16311154 -0.21180873  0.98225843  1.81955413 -0.18839605 -4.04064051
  0.32363356  4.9522081  -0.78761944 -4.57737833 -1.70275889 -3.24518215
  1.71903665  1.94301378  1.81624906 -0.53127033 -0.09240542  2.45008126
  0.9004405   2.68323638  0.11711812 -5.59762724  1.70503215 -3.5573912
 -1.22313895 -3.1410547  -0.35726559  1.11738443 -2.21588033  1.14876791
  1.19496975 -1.75305939  0.31510709 -1.4202594  -1.14683993  4.35646138
 -4.32780676 -7.84396262 -1.39720377  2.69075067  5.8198205  -0.15413249
  2.41396253  3.77022045  0.88848213  0.75229466 -0.06076885 -1.12803024
  4.55340117  0.60613381 -0.07995798 -3.67124802 -2.16725901  1.05924268
  0.89247808  2.59406593 -1.57192219  3.55791057  1.62171768 -3.45342943
 -0.69387147  0.98051848  0.56615331 -2.687705   -1.26007537  1.78465648
 -2.23828048 -3.2243302   1.69151778 -1.28235159  2.22020631 -2.14893897
 -0.3390068   2.34883522 -2.68424605  0.09806524 -2.91436394 -2.58802177
 -0.84170059 -0.15104458  3.36616161 -1.14629237]"
bar%1:06:06::,"[-0.07839355  0.35459857  0.04422158 -0.91828339 -0.28152626  0.6262165
  0.15564632  0.281308   -0.17454411  0.67617754  0.22005851 -1.65134476
 -0.10120735  1.59456906  0.46240025  0.23743089  1.52354593  0.37343492
  0.90195744  0.62834205  0.00801079  0.14559616 -0.65221753 -0.56164404
  0.74344938  0.10835216  0.53030077 -0.26783398 -1.17813828  1.13730607
  1.05888237  1.27152046 -0.18457239 -0.43700704  0.74878068  0.82415354
  0.7473063  -0.11466576 -0.65706032  1.16060011 -0.67341042 -0.99886922
 -0.29114097 -0.74988088  0.48069739  0.67198419 -0.75133524  0.01554383
 -0.63808783 -2.34894487  0.04240172  0.55984176  1.09485548  3.54802256
 -0.5701564  -7.59526763 -1.34750819 -0.18095003  4.54957019  1.1706036
 -0.3456515   1.86168472 -1.3728059   0.82652045  3.22725419  0.60486733
  2.95062387 -0.78439767 -0.55334652 -1.58588561 -0.19964899 -0.39780831
  0.6653365   0.67270649  0.77097829  0.53070023 -0.65141376  0.09662153
 -0.92540676 -0.1604082   0.53733794  0.16098371 -1.86616131  1.21976903
 -3.82154738  0.08726868  1.10685574  0.46507607  0.21670151 -1.48894513
 -0.03508832 -0.35963785 -0.85593395  0.87606418 -0.47868442 -0.38034926
 -0.47742078 -0.75012664  2.41192761  1.38626096]"
bar%1:17:00::,"[-1.7048003  -0.2869629   1.17826197  0.20017519  1.05593736 -0.25520752
 -0.18451958  1.59496507  0.04906493 -0.23715571 -0.16270424  2.14820998
  1.05042172 -0.48380234  1.37977048 -1.90579772  0.61746109 -1.27285941
 -1.61415246 -0.25765503  1.32697016  1.83961761  0.84294668  0.241388
 -0.11992225  0.44925657 -3.47686437 -1.14046304 -0.61041153 -0.07642753
  0.17128967  0.09679545  0.59047918 -0.50156257 -0.06359727 -0.22185894
  0.10856044 -0.97467883  1.42610297  1.13033866 -1.66470063 -1.96294699
 -1.23373618  0.41316016  2.26220234  1.59006985  1.18235855  0.87824241
  0.52672788 -0.27001537 -0.9916718  -0.12346082  2.16652178  2.48360752
 -0.33559658 -8.86262054  0.0131851  -2.10088536  5.35909045  0.59420934
 -0.29901066  3.01386287  1.35804961  0.741477    1.95530614  0.47361789
  1.04574333 -0.17851941  1.63417363 -0.77477596 -0.40772117  0.17468154
  0.97377134 -1.04217658  0.97759216 -0.51362904  1.15735562  2.06989985
 -1.00861262  1.16911263  0.6312254   1.69455048 -2.32555943  0.54884749
 -1.25774663 -0.48967378 -0.25117377 -0.27321693  0.35889154  1.0129857
 -1.14396696 -0.73739743 -2.07885957  1.01379252 -1.80114373  0.92294339
 -2.01304677 -1.2767727   2.7017249   0.10158894]"
bar_chart%1:10:00::,"[-1.43053747  2.53747303  0.09053     1.24412818  2.3790851   1.87734943
 -0.31130051  0.77448521 -1.9490641   1.66876706  1.84643958 -0.74854324
  1.07687644  0.80348204  0.59101589 -0.73503617  0.25326826  0.53539009
 -0.33828673 -1.2574933   2.83817745  0.99719016  1.07518026 -2.19197801
 -0.54970211 -0.92904184  1.71445717 -2.29934883  1.04724581 -1.37576537
  2.19347021 -0.6309465  -0.49687014 -0.14633662  2.14294728  1.60286767
  1.56402112  0.57377343 -1.50136388 -2.02131923  1.05315061 -1.26587967
 -0.37623768 -1.51870794 -1.0673212  -1.13281542 -0.44329606 -2.26716392
 -0.01258203 -1.73024078  0.77211763 -0.96372919  1.17213584  6.69465806
  0.57412434 -8.65203061 -0.23299515 -0.84643616  6.61660278  2.55375411
 -1.62192663  1.19722459 -0.89362947  2.3449648   4.85011845  1.00882138
  0.04565639  0.17256573  2.06505887 -1.8273561  -1.88929548 -0.55649799
  0.91924882  2.09191379  1.1538708   0.92349999 -1.49023046 -3.46470985
 -1.51048658 -1.17875217  2.72217694 -1.06884252 -2.51903775  0.13538604
 -4.66826071 -2.20990817  1.65110058 -1.65962979 -0.28803121  0.22700615
 -3.19297141  1.45810401 -2.29994763 -0.17452258 -2.63849137 -1.26136093
 -1.71374815 -2.28731264  3.52429816 -0.05473756]"
wine_bar%1:06:00::,"[ -1.19854744   0.35576767   0.73886242   0.36094064   1.4125759
   2.25517495   1.35579619   2.14706628   0.2489277   -1.24265628
  -1.1595789   -2.72245345   0.41100845   1.74083987  -0.43216216
  -0.08922177   2.07578927  -0.81171529  -3.37956615   1.89399438
   0.88199859   0.41750293   0.49060402  -3.01083953   0.36306977
  -0.18977252  -1.58761162  -3.54513067  -1.10917689  -2.45535847
  -0.54793144   3.65168319   1.33331722  -1.17321085   0.59799984
   3.30883373   0.08576238   0.95951829   0.4234373   -1.69916785
  -0.36944347  -2.74201522   0.88415916  -3.24713878   2.56572053
  -0.47342029  -0.14421452  -2.09665593  -0.30145733  -2.6579207
   0.10576735  -1.73708529  -1.48341895   3.69029989  -3.65254244
 -11.16830651  -1.54739088  -0.40943391   8.51631514   1.22571046
   0.02082724   1.90507557   1.59355063   1.0160322    2.38962595
  -1.29452455   2.96433335   0.15813194   1.45271693  -0.94357504
  -0.19955424   0.61718855   3.18752001   0.40064241   0.16450512
  -0.39885307   0.19583003  -2.067481    -2.58687141  -1.18655579
   1.78019109  -0.74352427  -2.69707242   0.32936652  -3.57186458
  -1.57806729  -0.08706173  -0.84191241   1.56775186  -1.49644995
  -0.69304187   0.01671314  -1.54898893  -0.76499597  -1.98852223
   0.9095412   -1.08677595  -2.18721384   3.64111249   2.00314948]"
bar%1:14:00::,"[ 0.99348881 -0.2457454   0.57562694  0.61383994 -0.26407844  2.2752208
 -2.17585488  0.36371774 -1.02918878 -0.07136105 -0.18015872 -1.22634358
  2.23917067  0.19434729 -1.00780964 -1.77075914  1.50788165  1.71465083
 -3.07757416  1.12836986 -0.45674795 -0.58734038  1.76016817 -0.13859399
 -0.89266993 -1.99433046  0.93248721 -3.44483928 -0.4472609  -0.40875566
  0.20465557  1.96832161 -0.85231563 -1.10759526 -0.14982388  0.74048331
 -0.43715494  1.40275171 -0.96043481  0.62279183 -2.63242488 -0.76020392
  1.38836276 -1.68434257 -0.75045949 -1.09043896  1.57236741 -0.21374904
 -1.63007511 -3.65903948  0.45238697 -0.17447846 -0.22349393  3.86983198
 -1.26541209 -7.48524555  0.74820704 -2.78260737  8.640453    1.9063754
 -0.60937222  1.3758039   0.43149017  0.3618688   4.51534318 -0.58982384
 -0.28175635  0.73075972  0.68592519 -0.02817588 -0.67417215 -1.7223979
  0.3897326   0.43644086  1.47798004 -0.2700347  -1.77517251 -1.63766998
 -2.83728649 -1.87739855  2.20355256  0.47600073 -1.38699531  0.44651782
 -6.00840666  0.02557558  0.48207846 -0.51683106  1.09302851 -1.40343016
 -1.62573507 -1.77478593  0.04848751  0.67929591  0.16005682  1.93422199
 -2.23640873 -1.90053633  2.71805327 -0.64210137]"
snack_bar%1:06:00::,"[ -2.79142106   1.64635555  -1.40244488   1.68893077  -0.29470601
   1.81830541  -1.01371783   1.87535824   0.13119916  -0.26666888
   0.14634502  -4.27228624  -0.45946455   2.42147926   3.31485238
  -0.6743509    1.26782834  -0.03435229   0.99306897  -0.36994448
   2.33271366   1.17494988   1.26003289  -4.78569484   1.20604195
   0.01890415  -2.38794188  -5.05201964  -4.8583439   -1.73234478
   0.2793897    4.44305499  -1.4859517   -0.88874483   6.0235546
   4.38812772  -0.18206526  -0.43224614   1.77753777  -4.69643162
   2.85903116  -1.64440274  -1.45392375  -4.73411445   0.07743708
  -2.94898951   0.17063455   0.20792786   2.25062188  -3.04148865
   1.32405422  -1.55503317  -0.97941959   2.50413434  -2.03638361
  -9.48940674  -2.15527101   1.37362343  10.78761514  -2.39121668
  -2.92849803   2.01574258   2.53126431   2.78028316   3.15512792
  -2.38718464   3.6823675   -3.23117735   1.35720746  -4.63614376
  -1.78151087  -1.10179679   4.47620237   1.87889855  -0.33814003
   0.42278198  -1.05402315  -1.45898048  -0.86223165  -3.27607692
   3.94589249  -1.60978152  -2.99428976  -2.48625127  -6.37388921
  -0.44091296   2.28338798   0.49387082  -0.82559013  -1.7837432
  -0.1925629    0.55111299   1.01364235  -1.78030622  -3.01922468
  -0.04674498  -2.34006687  -1.16607491   5.22217735  -0.67029362]"
coffee_bar%1:06:00::,"[ -3.03606681e-01   1.44693137e+00  -9.78838068e-01  -8.94197921e-02
   4.40951676e-01   2.63752233e+00   2.94895226e+00   1.39191190e+00
   1.64508323e-03  -1.66731265e+00   6.70754406e-01  -1.64819444e+00
   2.03045824e+00   2.56019213e+00   1.01108838e+00  -1.73848631e+00
   2.20938174e+00  -5.21466222e-02  -1.89844138e+00   9.95445905e-01
   2.39883694e+00   1.50218875e+00   1.55633541e+00  -1.27225991e+00
  -1.47107465e+00   1.29565873e+00  -2.07908881e+00  -1.70121888e+00
  -3.09984022e+00  -3.68464182e-01   6.57539381e-01   3.34206431e+00
  -1.26072477e-01  -1.37622229e+00   1.85808000e+00   5.28723060e+00
   2.10751985e+00   1.40935938e+00  -1.10732327e-01  -4.27687706e+00
   2.40946268e+00  -2.70148017e+00  -7.76120843e-01  -2.79585430e+00
   1.83061524e+00   2.00511393e+00  -1.98339034e+00  -3.01181972e-02
   9.49837344e-01  -2.07395397e+00  -1.07276585e+00  -9.18392920e-01
  -8.56238186e-01   3.17740281e+00  -2.27246688e+00  -8.84604208e+00
  -2.11696234e+00   5.41952176e-01   8.23698862e+00   1.18837473e+00
   1.53387931e-01   4.23381482e+00   1.24724336e+00   9.82797943e-01
   8.99484098e-01  -1.68853509e+00   4.28378789e+00  -6.68685026e-01
   3.15146226e+00  -1.61858167e+00  -1.57749289e+00  -1.48332657e+00
   1.93776362e+00   5.67951519e-01  -2.00455459e+00   2.50253827e+00
  -1.23136530e-01  -1.55297119e+00  -3.14941030e+00   6.13565423e-01
   2.79634854e+00  -1.59017326e+00  -2.74438012e+00   2.14385780e+00
  -4.51231400e+00  -3.94844902e+00  -3.72298022e-01  -1.44366936e+00
  -5.44710847e-01  -1.47272539e+00   7.67521816e-01  -1.34380461e-01
   8.33515237e-01  -1.84100366e+00  -5.74204159e+00  -5.87995195e-01
  -1.01494604e+00  -1.06250913e+00   6.38374037e+00   2.79726823e+00]"
